,ID_ISFS,FAMILY,GENUS,Scientific name,CH,crit_CH,JU,crit_JU,MP,crit_MP
1773,270400,Lamiaceae,Nepeta,Nepeta nuda,VU,['C'],-,,-,
1774,270695,Brassicaceae,Neslia,Neslia paniculata,EN,"['A', 'B']",CR,"['A', 'B']",CR,['C']
1775,271300,Ranunculaceae,Nigella,Nigella arvensis,CR,['B'],CR,['B'],CR,['B']
1776,271450,Orchidaceae,Nigritella,Nigritella austriaca,VU,['A'],VU,['A'],-,
1777,271655,Orchidaceae,Nigritella,Nigritella rhellicani,LC,,NT,['B'],-,
1778,271700,Orchidaceae,Nigritella,Nigritella rhellicani aggr.,LC,,NT,['B'],-,
1779,271800,Orchidaceae,Nigritella,Nigritella rubra,NT,['A'],-,,-,
1780,272200,Pteridaceae,Notholaena,Notholaena marantae,EN,['D'],-,,-,
1781,272300,Nymphaeaceae,Nuphar,Nuphar lutea,LC,,LC,,LC,
1782,272400,Nymphaeaceae,Nuphar,Nuphar pumila,EN,['A'],-,,EN,['A']
1783,272500,Nymphaeaceae,Nymphaea,Nymphaea alba,NT,['A'],NT,['A'],NT,['A']
1784,272700,Menyanthaceae,Nymphoides,Nymphoides peltata,LC,,NE,,NE,
1785,273000,Orobanchaceae,Odontites,Odontites luteus,LC,,EN,['C'],EN,['C']
1786,273150,Orobanchaceae,Odontites,Odontites vernus,EN,"['A', 'B']",CR,['A'],CR,['A']
1787,273350,Orobanchaceae,Odontites,Odontites vernus aggr.,VU,['B'],VU,['B'],VU,['B']
1788,273400,Orobanchaceae,Odontites,Odontites viscosus,VU,"['B', 'D']",-,,-,
1789,273500,Orobanchaceae,Odontites,Odontites vulgaris,VU,['B'],VU,['A'],VU,['A']
1790,273600,Apiaceae,Oenanthe,Oenanthe aquatica,EN,['B'],EN,['B'],EN,['B']
1791,273700,Apiaceae,Oenanthe,Oenanthe fistulosa,EN,['B'],RE,,EN,"['B', 'C']"
1792,273900,Apiaceae,Oenanthe,Oenanthe lachenalii,CR,"['A', 'B']",-,,CR,['A']
1793,274000,Apiaceae,Oenanthe,Oenanthe peucedanifolia,CR,"['B', 'B']",-,,-,
1794,275300,Fabaceae,Onobrychis,Onobrychis arenaria,NT,['B'],RE,,RE,
1795,275400,Fabaceae,Onobrychis,Onobrychis montana,LC,,CR,"['B', 'C']",CR,"['B', 'C']"
1796,276100,Fabaceae,Ononis,Ononis natrix,LC,,,,VU,"['A', 'D']"
1797,276200,Fabaceae,Ononis,Ononis pusilla,NT,['B'],-,,-,
1798,276300,Fabaceae,Ononis,Ononis repens,LC,,LC,,LC,
1799,276500,Fabaceae,Ononis,Ononis rotundifolia,LC,,RE,,RE,
1800,276600,Fabaceae,Ononis,Ononis spinosa,LC,,LC,,NT,['A']
1801,276800,Fabaceae,Ononis,Ononis spinosa subsp. austriaca,NT,['B'],NE,,NE,
1802,276700,Fabaceae,Ononis,Ononis spinosa subsp. spinosa,LC,,LC,,NT,['A']
1803,276900,Asteraceae,Onopordum,Onopordum acanthium,VU,['B'],VU,['B'],VU,['B']
1804,277200,Boraginaceae,Onosma,Onosma helvetica,EN,['C'],-,,-,
1805,277400,Boraginaceae,Onosma,Onosma pseudoarenaria,VU,"['C', 'C']",-,,-,
1806,277900,Ophioglossaceae,Ophioglossum,Ophioglossum vulgatum,VU,['A'],EN,['C'],VU,['A']
1807,277950,Orchidaceae,Ophrys,Ophrys apifera,VU,['B'],VU,['B'],VU,['B']
1808,278300,Orchidaceae,Ophrys,Ophrys araneola,VU,"['A', 'C', ' C2a(i)']",VU,['A'],CR,['C']
1809,278850,Orchidaceae,Ophrys,Ophrys holosericea,VU,"['A', 'B']",VU,['A'],EN,['A']
1810,279000,Orchidaceae,Ophrys,Ophrys holosericea subsp. elatior,EN,"['B', 'C']",-,,EN,"['B', 'C']"
1811,278900,Orchidaceae,Ophrys,Ophrys holosericea subsp. holosericea,VU,"['A', 'B']",VU,['A'],EN,['A']
1812,279100,Orchidaceae,Ophrys,Ophrys insectifera,VU,['A'],VU,['A'],VU,['A']
1813,279200,Orchidaceae,Ophrys,Ophrys sphegodes,EN,['C'],EN,['C'],EN,['C']
1814,279300,Orchidaceae,Ophrys,Ophrys sphegodes aggr.,VU,"['A', 'C']",VU,['A'],EN,['C']
1815,279400,Poaceae,Oplismenus,Oplismenus undulatifolius,LC,,-,,-,
1816,280000,Orchidaceae,Orchis,Orchis coriophora,EN,"['A', 'C']",RE,,CR,['D']
1817,280700,Orchidaceae,Orchis,Orchis laxiflora,CR(PE),,-,,RE,
1818,280900,Orchidaceae,Orchis,Orchis mascula,LC,,LC,,NT,['A']
1819,281000,Orchidaceae,Orchis,Orchis militaris,NT,['B'],NT,['B'],VU,"['A', 'B']"
1820,281100,Orchidaceae,Orchis,Orchis morio,VU,['A'],VU,['A'],VU,['A']
1821,281200,Orchidaceae,Orchis,Orchis pallens,VU,"['A', 'B']",VU,"['A', 'B']",EN,['C']
1822,281300,Orchidaceae,Orchis,Orchis palustris,VU,"['A', 'B', ' C2a(i)']",RE,,VU,['A']
1823,281400,Orchidaceae,Orchis,Orchis papilionacea,CR,['D'],-,,-,
1824,281500,Orchidaceae,Orchis,Orchis provincialis,CR,['D'],-,,-,
1825,281600,Orchidaceae,Orchis,Orchis purpurea,VU,['B'],EN,['A'],VU,"['A', 'B']"
1826,281800,Orchidaceae,Orchis,Orchis simia,VU,['A'],VU,['B'],VU,['A']
1827,281900,Orchidaceae,Orchis,Orchis spitzelii,CR,"['B', 'C']",-,,-,
1828,282100,Orchidaceae,Orchis,Orchis tridentata,VU,['C'],-,,,
1829,282200,Orchidaceae,Orchis,Orchis ustulata,NT,['B'],NT,['B'],VU,['B']
1830,282300,Poaceae,Oreochloa,Oreochloa disticha,LC,,-,,-,
1831,282400,Thelypteridaceae,Oreopteris,Oreopteris limbosperma,LC,,NT,['B'],LC,
1832,282600,Lamiaceae,Origanum,Origanum vulgare,LC,,LC,,LC,
1833,282700,Apiaceae,Orlaya,Orlaya grandiflora,VU,"['B', 'D']",VU,['D'],CR,['B']
1834,283200,Asparagaceae,Ornithogalum,Ornithogalum nutans,VU,['C'],VU,['C'],VU,['C']
1835,283350,Asparagaceae,Ornithogalum,Ornithogalum pyrenaicum,NT,['B'],NT,['B'],NT,['B']
1836,283800,Asparagaceae,Ornithogalum,Ornithogalum umbellatum,LC,,LC,,LC,
1837,283900,Fabaceae,Ornithopus,Ornithopus perpusillus,CR(PE),,RE,,CR(PE),
1838,284000,Orobanchaceae,Orobanche,Orobanche alba,LC,,NT,['A'],VU,['A']
1839,284200,Orobanchaceae,Orobanche,Orobanche alsatica,EN,['C'],EN,['D'],CR,['C']
1840,284100,Orobanchaceae,Orobanche,Orobanche alsatica subsp. alsatica,EN,['D'],EN,['D'],CR,['C']
1841,284150,Orobanchaceae,Orobanche,Orobanche alsatica subsp. libanotidis,CR,"['C', 'D']",CR,"['C', 'D']",-,
1842,284400,Orobanchaceae,Orobanche,Orobanche arenaria,VU,['C'],-,,EN,['D']
1843,284500,Orobanchaceae,Orobanche,Orobanche artemisiae-campestris,NT,['B'],-,,RE,
1844,284650,Orobanchaceae,Orobanche,Orobanche bohemica,VU,['D'],-,,-,
1845,284700,Orobanchaceae,Orobanche,Orobanche caryophyllacea,LC,,LC,,LC,
1846,284900,Orobanchaceae,Orobanche,Orobanche elatior,EN,['C'],CR,['C'],CR,['C']
1847,284990,Orobanchaceae,Orobanche,Orobanche flava,NT,['C'],CR,['D'],RE,
1848,285100,Orobanchaceae,Orobanche,Orobanche gracilis,VU,['A'],VU,['A'],VU,['A']
1849,285200,Orobanchaceae,Orobanche,Orobanche hederae,LC,,LC,,LC,
1850,285400,Orobanchaceae,Orobanche,Orobanche laserpitii-sileris,NT,['B'],NT,['B'],-,
1851,285600,Orobanchaceae,Orobanche,Orobanche lucorum,EN,['C'],-,,-,
1852,285700,Orobanchaceae,Orobanche,Orobanche lutea,EN,['D'],EN,['D'],EN,['D']
1853,285750,Orobanchaceae,Orobanche,Orobanche lycoctoni,DD,,DD,,DD,
1854,285900,Orobanchaceae,Orobanche,Orobanche minor,LC,,LC,,LC,
1855,286000,Orobanchaceae,Orobanche,Orobanche picridis,CR,['D'],CR,['D'],CR,['D']
1856,286090,Orobanchaceae,Orobanche,Orobanche purpurea,VU,"['A', 'C']",CR,['C'],CR,['D']
1857,286200,Orobanchaceae,Orobanche,Orobanche ramosa,CR,"['C', 'D']",RE,,RE,
1858,286300,Orobanchaceae,Orobanche,Orobanche rapum-genistae,NT,['B'],-,,-,
1859,286400,Orobanchaceae,Orobanche,Orobanche reticulata,LC,,LC,,EN,['C']
1860,286500,Orobanchaceae,Orobanche,Orobanche salviae,EN,"['C', 'D']",-,,-,
1861,286600,Orobanchaceae,Orobanche,Orobanche teucrii,NT,['A'],NT,['A'],VU,['A']
1862,286800,Ericaceae,Orthilia,Orthilia secunda,LC,,LC,,NT,"['B', 'C']"
1863,287000,Osmundaceae,Osmunda,Osmunda regalis,VU,['C'],-,,,
1864,287100,Betulaceae,Ostrya,Ostrya carpinifolia,LC,,-,,-,
1865,287300,Oxalidaceae,Oxalis,Oxalis acetosella,LC,,LC,,LC,
1866,287400,Oxalidaceae,Oxalis,Oxalis corniculata,LC,,LC,,LC,
1867,288100,Polygonaceae,Oxyria,Oxyria digyna,LC,,-,,-,
1868,288200,Fabaceae,Oxytropis,Oxytropis campestris,LC,,-,,-,
1869,288500,Fabaceae,Oxytropis,Oxytropis fetida,VU,['C'],-,,-,
1870,288700,Fabaceae,Oxytropis,Oxytropis halleri,NT,['B'],-,,-,
1871,288800,Fabaceae,Oxytropis,Oxytropis halleri subsp. halleri,NT,['B'],-,,-,
1872,289000,Fabaceae,Oxytropis,Oxytropis halleri subsp. velutina,NT,"['B', 'B']",-,,-,
1873,289200,Fabaceae,Oxytropis,Oxytropis helvetica,NT,"['B', 'B']",-,,-,
1874,289300,Fabaceae,Oxytropis,Oxytropis jacquinii,LC,,-,,-,
1875,289400,Fabaceae,Oxytropis,Oxytropis lapponica,LC,,-,,-,
1876,289500,Fabaceae,Oxytropis,Oxytropis neglecta,VU,['D'],-,,-,
1877,289600,Fabaceae,Oxytropis,Oxytropis pilosa,NT,['B'],-,,-,
1878,290000,Paeoniaceae,Paeonia,Paeonia officinalis,VU,"['B', 'D']",-,,-,
1879,290650,Papaveraceae,Papaver,Papaver alpinum aggr.,NT,"['B', 'B']",,,-,
1880,290700,Papaveraceae,Papaver,Papaver apulum,RE,,RE,,RE,
1881,290800,Papaveraceae,Papaver,Papaver argemone,VU,['A'],DD,,CR,['B']
1882,290900,Papaveraceae,Papaver,Papaver aurantiacum,NT,"['B', 'B']",-,,-,
1883,291095,Papaveraceae,Papaver,Papaver dubium,LC,,NT,['B'],NT,['B']
1884,291100,Papaveraceae,Papaver,Papaver dubium subsp. dubium,LC,,NT,['B'],NT,['B']
1885,291200,Papaveraceae,Papaver,Papaver dubium subsp. lecoqii,NT,['B'],NT,['B'],NT,['B']
1886,291300,Papaveraceae,Papaver,Papaver hybridum,CR(PE),,-,,-,
1887,291600,Papaveraceae,Papaver,Papaver occidentale,NT,['C'],,,-,
1888,291800,Papaveraceae,Papaver,Papaver rhoeas,LC,,LC,,LC,
1889,291900,Papaveraceae,Papaver,Papaver sendtneri,NT,"['C', 'D']",-,,-,
1890,292100,Asparagaceae,Paradisea,Paradisea liliastrum,LC,,VU,['D'],-,
1891,292300,Urticaceae,Parietaria,Parietaria judaica,LC,,,,,
1892,292400,Urticaceae,Parietaria,Parietaria officinalis,LC,,NT,['B'],NT,['B']
1893,292600,Melanthiaceae,Paris,Paris quadrifolia,LC,,LC,,LC,
1894,292700,Celastraceae,Parnassia,Parnassia palustris,LC,,LC,,NT,['B']
1895,293295,Apiaceae,Pastinaca,Pastinaca sativa,LC,,LC,,LC,
1896,293300,Apiaceae,Pastinaca,Pastinaca sativa subsp. sativa,LC,,LC,,LC,
1897,293400,Apiaceae,Pastinaca,Pastinaca sativa subsp. sylvestris,DD,,DD,,DD,
1898,293500,Apiaceae,Pastinaca,Pastinaca sativa subsp. urens,LC,,DD,,DD,
1899,293700,Orobanchaceae,Pedicularis,Pedicularis ascendens,LC,,-,,-,
1900,293800,Orobanchaceae,Pedicularis,Pedicularis aspleniifolia,NT,['B'],-,,-,
1901,294200,Orobanchaceae,Pedicularis,Pedicularis foliosa,LC,,VU,['D'],-,
1902,294300,Orobanchaceae,Pedicularis,Pedicularis gyroflexa,VU,['D'],-,,-,
1903,294400,Orobanchaceae,Pedicularis,Pedicularis kerneri,LC,,-,,-,
1904,294500,Orobanchaceae,Pedicularis,Pedicularis oederi,LC,,-,,-,
1905,294600,Orobanchaceae,Pedicularis,Pedicularis palustris,NT,['B'],VU,['A'],VU,['A']
1906,294700,Orobanchaceae,Pedicularis,Pedicularis recutita,LC,,-,,-,
1907,295000,Orobanchaceae,Pedicularis,Pedicularis rostratocapitata,LC,,-,,-,
1908,295100,Orobanchaceae,Pedicularis,Pedicularis rostratospicata,LC,,-,,-,
1909,295300,Orobanchaceae,Pedicularis,Pedicularis sylvatica,VU,['B'],VU,['A'],CR(PE),
1910,295400,Orobanchaceae,Pedicularis,Pedicularis tuberosa,LC,,-,,-,
1911,295500,Orobanchaceae,Pedicularis,Pedicularis verticillata,LC,,-,,-,
1912,295700,Asteraceae,Petasites,Petasites albus,LC,,LC,,LC,
1913,295900,Asteraceae,Petasites,Petasites hybridus,LC,,LC,,LC,
1914,296000,Asteraceae,Petasites,Petasites paradoxus,LC,,NT,['D'],VU,['D']
1915,296100,Brassicaceae,Petrocallis,Petrocallis pyrenaica,NT,"['B', 'B']",-,,-,
1916,296200,Caryophyllaceae,Petrorhagia,Petrorhagia prolifera,LC,,NT,['B'],NT,['B']
1917,296300,Caryophyllaceae,Petrorhagia,Petrorhagia saxifraga,LC,,NT,['B'],NT,['B']
1918,296700,Apiaceae,Peucedanum,Peucedanum austriacum,LC,,-,,-,
1919,296750,Apiaceae,Peucedanum,Peucedanum austriacum subsp. austriacum,LC,,-,,-,
1920,296760,Apiaceae,Peucedanum,Peucedanum austriacum subsp. rablense,VU,['C'],-,,-,
1921,296800,Apiaceae,Peucedanum,Peucedanum carvifolia,VU,['A'],VU,['A'],VU,['A']
1922,296900,Apiaceae,Peucedanum,Peucedanum cervaria,NT,['B'],NT,['B'],NT,['B']
1923,297100,Apiaceae,Peucedanum,Peucedanum oreoselinum,LC,,VU,['B'],VU,['B']
1924,297200,Apiaceae,Peucedanum,Peucedanum ostruthium,LC,,-,,LC,
1925,297300,Apiaceae,Peucedanum,Peucedanum palustre,NT,['B'],NT,['B'],NT,['B']
1926,297600,Apiaceae,Peucedanum,Peucedanum venetum,VU,['C'],-,,-,
1927,297700,Apiaceae,Peucedanum,Peucedanum verticillare,NT,"['B', 'B']",-,,-,
1928,297900,Poaceae,Phalaris,Phalaris arundinacea,LC,,LC,,LC,
1929,298400,Thelypteridaceae,Phegopteris,Phegopteris connectilis,LC,,NT,['B'],LC,
1930,298800,Poaceae,Phleum,Phleum alpinum,LC,,LC,,-,
1931,298900,Poaceae,Phleum,Phleum alpinum aggr.,LC,,LC,,-,
1932,299300,Poaceae,Phleum,Phleum bertolonii,LC,,LC,,LC,
1933,299600,Poaceae,Phleum,Phleum hirsutum,LC,,LC,,-,
1934,299800,Poaceae,Phleum,Phleum paniculatum,EN,"['B', 'C']",CR,"['B', 'C']",CR,"['B', 'C']"
1935,299900,Poaceae,Phleum,Phleum phleoides,LC,,VU,['A'],EN,['C']
1936,300000,Poaceae,Phleum,Phleum pratense,LC,,LC,,LC,
1937,300005,Poaceae,Phleum,Phleum pratense aggr.,LC,,LC,,LC,
1938,300200,Poaceae,Phleum,Phleum rhaeticum,LC,,LC,,-,
1939,300300,Poaceae,Phragmites,Phragmites australis,LC,,LC,,LC,
1940,300500,Aspleniaceae,Phyllitis,Phyllitis scolopendrium,LC,,LC,,LC,
1941,300800,Campanulaceae,Phyteuma,Phyteuma betonicifolium,LC,,-,,-,
1942,301000,Campanulaceae,Phyteuma,Phyteuma globulariifolium,LC,,-,,-,
1943,301100,Campanulaceae,Phyteuma,Phyteuma globulariifolium subsp. globulariifolium,LC,,-,,-,
1944,301200,Campanulaceae,Phyteuma,Phyteuma globulariifolium subsp. pedemontanum,LC,,-,,-,
1945,301300,Campanulaceae,Phyteuma,Phyteuma hedraianthifolium,NT,"['B', 'B', ' C2a(i)']",-,,-,
1946,301400,Campanulaceae,Phyteuma,Phyteuma hemisphaericum,LC,,-,,-,
1947,301500,Campanulaceae,Phyteuma,Phyteuma humile,VU,"['C', 'C']",-,,-,
1948,301800,Campanulaceae,Phyteuma,Phyteuma orbiculare,LC,,LC,,NT,['B']
1949,301900,Campanulaceae,Phyteuma,Phyteuma ovatum,LC,,-,,-,
1950,302000,Campanulaceae,Phyteuma,Phyteuma scheuchzeri,LC,,-,,-,
1951,302200,Campanulaceae,Phyteuma,Phyteuma scorzonerifolium,VU,['C'],-,,-,
1952,302400,Campanulaceae,Phyteuma,Phyteuma spicatum,LC,,LC,,LC,
1953,302500,Campanulaceae,Phyteuma,Phyteuma spicatum subsp. coeruleum,DD,,NE,,NE,
1954,302450,Campanulaceae,Phyteuma,Phyteuma spicatum subsp. spicatum,LC,,LC,,LC,
1955,302800,Pinaceae,Picea,Picea abies,LC,,LC,,LC,
1956,303100,Asteraceae,Picris,Picris hieracioides,LC,,LC,,LC,
1957,303600,Marsileaceae,Pilularia,Pilularia globulifera,CR,"['B', 'C']",CR,"['B', 'C']",CR,"['B', 'C']"
1958,303700,Apiaceae,Pimpinella,Pimpinella alpina,DD,,DD,,-,
1959,303800,Apiaceae,Pimpinella,Pimpinella major,LC,,LC,,LC,
1960,303900,Apiaceae,Pimpinella,Pimpinella nigra,NT,['B'],-,,-,
1961,304000,Apiaceae,Pimpinella,Pimpinella saxifraga,LC,,LC,,NT,['B']
1962,304100,Apiaceae,Pimpinella,Pimpinella saxifraga aggr.,LC,,LC,,NT,['B']
1963,304300,Lentibulariaceae,Pinguicula,Pinguicula alpina,LC,,VU,['D'],VU,['B']
1964,304390,Lentibulariaceae,Pinguicula,Pinguicula grandiflora,EN,['B'],EN,['B'],-,
1965,304700,Lentibulariaceae,Pinguicula,Pinguicula leptoceras,LC,,-,,-,
1966,304800,Lentibulariaceae,Pinguicula,Pinguicula vulgaris,NT,['B'],NT,['B'],VU,['B']
1967,304900,Pinaceae,Pinus,Pinus cembra,LC,,,,,
1968,305495,Pinaceae,Pinus,Pinus mugo,LC,,LC,,VU,['C']
1969,305500,Pinaceae,Pinus,Pinus mugo subsp. mugo,LC,,NT,['D'],DD,
1970,305800,Pinaceae,Pinus,Pinus mugo subsp. uncinata,LC,,LC,,VU,['C']
1971,306100,Pinaceae,Pinus,Pinus sylvestris,LC,,LC,,LC,
1972,306850,Fabaceae,Pisum,Pisum sativum subsp. biflorum,VU,"['D', 'D']",-,,-,
1973,307000,Plantaginaceae,Plantago,Plantago alpina,LC,,NT,['D'],-,
1974,307100,Plantaginaceae,Plantago,Plantago arenaria,EN,['C'],CR(PE),,EN,['C']
1975,307250,Plantaginaceae,Plantago,Plantago atrata,LC,,LC,,-,
1976,307800,Plantaginaceae,Plantago,Plantago lanceolata,LC,,LC,,LC,
1977,307850,Plantaginaceae,Plantago,Plantago major,LC,,LC,,LC,
1978,308000,Plantaginaceae,Plantago,Plantago major subsp. intermedia,LC,,LC,,LC,
1979,307900,Plantaginaceae,Plantago,Plantago major subsp. major,LC,,LC,,LC,
1980,308100,Plantaginaceae,Plantago,Plantago media,LC,,LC,,LC,
1981,308200,Plantaginaceae,Plantago,Plantago sempervirens,RE,,RE,,RE,
1982,308300,Plantaginaceae,Plantago,Plantago serpentina,LC,,-,,EN,['C']
1983,308400,Orchidaceae,Platanthera,Platanthera bifolia,LC,,LC,,NT,['A']
1984,308500,Orchidaceae,Platanthera,Platanthera chlorantha,LC,,LC,,NT,['B']
1985,308900,Apiaceae,Pleurospermum,Pleurospermum austriacum,VU,"['C', 'C']",-,,,
1986,309000,Poaceae,Poa,Poa alpina,LC,,LC,,LC,
1987,309100,Poaceae,Poa,Poa angustifolia,LC,,LC,,NT,['A']
1988,309200,Poaceae,Poa,Poa annua,LC,,LC,,LC,
1989,309300,Poaceae,Poa,Poa badensis,VU,['B'],VU,['B'],VU,['B']
1990,309400,Poaceae,Poa,Poa badensis aggr.,NT,['B'],VU,['B'],VU,['B']
1991,309500,Poaceae,Poa,Poa bulbosa,LC,,NT,['A'],NT,['A']
1992,309600,Poaceae,Poa,Poa cenisia,LC,,EN,['D'],RE,
1993,309700,Poaceae,Poa,Poa chaixii,LC,,NT,['A'],VU,"['A', 'B']"
1994,309800,Poaceae,Poa,Poa compressa,LC,,LC,,LC,
1995,310000,Poaceae,Poa,Poa glauca,LC,,EN,['D'],-,
1996,310100,Poaceae,Poa,Poa hybrida,LC,,LC,,DD,
1997,310200,Poaceae,Poa,Poa laxa,LC,,-,,-,
1998,310300,Poaceae,Poa,Poa minor,LC,,-,,-,
1999,310400,Poaceae,Poa,Poa molinerii,NT,['B'],-,,-,
2000,310500,Poaceae,Poa,Poa nemoralis,LC,,LC,,LC,
2001,310600,Poaceae,Poa,Poa palustris,NT,['B'],NT,['B'],NT,['B']
2002,310700,Poaceae,Poa,Poa perconcinna,NT,['B'],-,,-,
2003,310800,Poaceae,Poa,Poa pratensis,LC,,LC,,LC,
2004,310900,Poaceae,Poa,Poa pratensis aggr.,LC,,LC,,LC,
2005,311000,Poaceae,Poa,Poa remota,VU,['C'],-,,EN,['C']
2006,311100,Poaceae,Poa,Poa supina,LC,,LC,,NT,['B']
2007,311295,Poaceae,Poa,Poa trivialis,LC,,LC,,LC,
2008,311400,Poaceae,Poa,Poa trivialis subsp. sylvicola,DD,,DD,,DD,
2009,311300,Poaceae,Poa,Poa trivialis subsp. trivialis,LC,,LC,,LC,
2010,311450,Poaceae,Poa,Poa variegata,LC,,-,,-,
2011,311900,Polemoniaceae,Polemonium,Polemonium caeruleum,NT,['B'],,,,
2012,312000,Caryophyllaceae,Polycarpon,Polycarpon tetraphyllum,NT,['B'],,,,
2013,312100,Amaranthaceae,Polycnemum,Polycnemum arvense,CR,['D'],CR(PE),,CR(PE),
2014,312200,Amaranthaceae,Polycnemum,Polycnemum majus,EN,['B'],CR,['B'],CR,['B']
2015,312300,Polygalaceae,Polygala,Polygala alpestris,LC,,LC,,LC,
2016,312400,Polygalaceae,Polygala,Polygala alpina,LC,,-,,-,
2017,312450,Polygalaceae,Polygala,Polygala amara,NT,['D'],NT,['D'],DD,
2018,312500,Polygalaceae,Polygala,Polygala amarella,LC,,LC,,NT,['A']
2019,312600,Polygalaceae,Polygala,Polygala calcarea,EN,"['C', 'C']",EN,"['C', 'C']",-,
2020,312700,Polygalaceae,Polygala,Polygala chamaebuxus,LC,,NT,['A'],NT,"['A', 'B']"
2021,312800,Polygalaceae,Polygala,Polygala comosa,NT,['B'],NT,['A'],VU,['A']
2022,313000,Polygalaceae,Polygala,Polygala pedemontana,NT,['B'],-,,-,
2023,313100,Polygalaceae,Polygala,Polygala serpyllifolia,LC,,VU,"['A', 'B']",VU,['A']
2024,313195,Polygalaceae,Polygala,Polygala vulgaris,LC,,LC,,NT,['A']
2025,313300,Polygalaceae,Polygala,Polygala vulgaris subsp. oxyptera,NT,"['A', 'B']",-,,DD,
2026,313200,Polygalaceae,Polygala,Polygala vulgaris subsp. vulgaris,LC,,LC,,NT,['A']
2027,313400,Asparagaceae,Polygonatum,Polygonatum multiflorum,LC,,LC,,LC,
2028,313500,Asparagaceae,Polygonatum,Polygonatum odoratum,LC,,LC,,NT,['B']
2029,313700,Asparagaceae,Polygonatum,Polygonatum verticillatum,LC,,LC,,LC,
2030,313900,Polygonaceae,Polygonum,Polygonum alpinum,NT,['B'],-,,-,
2031,314000,Polygonaceae,Polygonum,Polygonum amphibium,LC,,LC,,LC,
2032,314090,Polygonaceae,Polygonum,Polygonum arenastrum,LC,,NE,,NE,
2033,314190,Polygonaceae,Polygonum,Polygonum aviculare,LC,,NE,,NE,
2034,314300,Polygonaceae,Polygonum,Polygonum aviculare aggr.,LC,,LC,,LC,
2035,314400,Polygonaceae,Polygonum,Polygonum bistorta,LC,,LC,,LC,
2036,314530,Polygonaceae,Polygonum,Polygonum calcatum,DD,,NE,,NE,
2037,314900,Polygonaceae,Polygonum,Polygonum hydropiper,LC,,LC,,LC,
2038,314950,Polygonaceae,Polygonum,Polygonum lapathifolium,LC,,LC,,LC,
2039,315100,Polygonaceae,Polygonum,Polygonum lapathifolium subsp. brittingeri,RE,,RE,,RE,
2040,315000,Polygonaceae,Polygonum,Polygonum lapathifolium subsp. lapathifolium,LC,,LC,,LC,
2041,315230,Polygonaceae,Polygonum,Polygonum lapathifolium subsp. pallidum,DD,,DD,,DD,
2042,315260,Polygonaceae,Polygonum,Polygonum microspermum,DD,,NE,,NE,
2043,315300,Polygonaceae,Polygonum,Polygonum minus,NT,['B'],NT,['B'],NT,['B']
2044,315400,Polygonaceae,Polygonum,Polygonum mite,LC,,LC,,LC,
2045,315600,Polygonaceae,Polygonum,Polygonum persicaria,LC,,LC,,LC,
2046,315750,Polygonaceae,Polygonum,Polygonum rurivagum,DD,,NE,,NE,
2047,315800,Polygonaceae,Polygonum,Polygonum viviparum,LC,,LC,,-,
2048,316000,Polypodiaceae,Polypodium,Polypodium cambricum,VU,['C'],-,,-,
2049,316100,Polypodiaceae,Polypodium,Polypodium interjectum,LC,,LC,,NT,['B']
2050,316400,Polypodiaceae,Polypodium,Polypodium vulgare,LC,,LC,,LC,
2051,316500,Dryopteridaceae,Polystichum,Polystichum aculeatum,LC,,LC,,LC,
2052,316600,Dryopteridaceae,Polystichum,Polystichum braunii,NT,['C'],-,,DD,
2053,316800,Dryopteridaceae,Polystichum,Polystichum lonchitis,LC,,LC,,VU,['C']
2054,316900,Dryopteridaceae,Polystichum,Polystichum setiferum,LC,,VU,['D'],EN,['D']
2055,317100,Salicaceae,Populus,Populus alba,LC,,LC,,LC,
2056,317250,Salicaceae,Populus,Populus nigra,LC,,LC,,LC,
2057,317500,Salicaceae,Populus,Populus tremula,LC,,LC,,LC,
2058,317650,Portulacaceae,Portulaca,Portulaca oleracea,LC,,LC,,LC,
2059,320500,Potamogetonaceae,Potamogeton,Potamogeton ×angustifolius,VU,['B'],VU,['B'],VU,['B']
2060,320550,Potamogetonaceae,Potamogeton,Potamogeton ×decipiens,VU,['B'],VU,['B'],VU,['B']
2061,320600,Potamogetonaceae,Potamogeton,Potamogeton ×nitens,VU,['A'],VU,['A'],VU,['A']
2062,318000,Potamogetonaceae,Potamogeton,Potamogeton acutifolius,CR,['B'],CR,['B'],CR,['B']
2063,318100,Potamogetonaceae,Potamogeton,Potamogeton alpinus,NT,['B'],EN,"['A', 'C']",VU,['A']
2064,318200,Potamogetonaceae,Potamogeton,Potamogeton berchtoldii,LC,,LC,,LC,
2065,318300,Potamogetonaceae,Potamogeton,Potamogeton coloratus,EN,['B'],RE,,EN,['B']
2066,318400,Potamogetonaceae,Potamogeton,Potamogeton compressus,CR(PE),,CR(PE),,CR(PE),
2067,318500,Potamogetonaceae,Potamogeton,Potamogeton crispus,LC,,NT,['A'],LC,
2068,318700,Potamogetonaceae,Potamogeton,Potamogeton filiformis,VU,['A'],VU,['A'],VU,['A']
2069,318800,Potamogetonaceae,Potamogeton,Potamogeton friesii,EN,['B'],EN,['B'],EN,['B']
2070,318900,Potamogetonaceae,Potamogeton,Potamogeton gramineus,VU,['A'],EN,['A'],VU,['A']
2071,319000,Potamogetonaceae,Potamogeton,Potamogeton helveticus,EN,"['A', 'B']",RE,,EN,"['A', 'B']"
